"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.547974525E1,-1.171425018E2,8.251303101E1,-1.934527893E2,2.407379233E2
3.548977125E1,-1.170289917E2,8.236694336E1,-1.935914001E2,2.407441141E2
3.549979725E1,-1.171012878E2,8.265234375E1,-1.934323425E2,2.407492319E2
3.550982325E1,-1.172170868E2,8.276821899E1,-1.934812317E2,2.408846415E2
3.551984925E1,-1.170861664E2,8.265505981E1,-1.935095520E2,2.408048504E2
3.552987525E1,-1.170701218E2,8.278994751E1,-1.933148499E2,2.406869751E2
3.553990125E1,-1.169773712E2,8.282214355E1,-1.931499329E2,2.405204968E2
3.554992625E1,-1.169410019E2,8.277511597E1,-1.932829895E2,2.405934990E2
3.555995225E1,-1.170413589E2,8.285400391E1,-1.932972717E2,2.406809110E2
3.556997825E1,-1.170854797E2,8.289974976E1,-1.935113831E2,2.408900858E2
3.558000425E1,-1.172602463E2,8.308395386E1,-1.933577576E2,2.409151949E2
3.559003025E1,-1.171230774E2,8.278823853E1,-1.933678284E2,2.407546983E2
3.560005625E1,-1.171659851E2,8.296685791E1,-1.935016785E2,2.409445313E2
3.561008225E1,-1.169783173E2,8.284237671E1,-1.933080139E2,2.406548864E2
3.562010825E1,-1.168688431E2,8.275961304E1,-1.934231262E2,2.406657138E2
3.563013425E1,-1.172071762E2,8.262109375E1,-1.932735901E2,2.406625187E2
3.564016025E1,-1.172048569E2,8.265130615E1,-1.933955383E2,2.407697056E2
3.565018625E1,-1.170929108E2,8.271670532E1,-1.933377991E2,2.406913119E2
3.566021225E1,-1.171487122E2,8.289370728E1,-1.931278992E2,2.406108329E2
3.567023825E1,-1.169485703E2,8.253634644E1,-1.932888489E2,2.405198446E2
3.568026425E1,-1.172167892E2,8.281875610E1,-1.929277649E2,2.404575732E2
3.569029025E1,-1.169485321E2,8.264923096E1,-1.931391907E2,2.404383528E2
3.570031625E1,-1.168717957E2,8.277188110E1,-1.934450378E2,2.406889769E2
3.571034125E1,-1.170786896E2,8.298013306E1,-1.933564758E2,2.407900512E2
3.572036725E1,-1.170904388E2,8.287530518E1,-1.932806091E2,2.406987348E2
3.573039325E1,-1.173417206E2,8.287390137E1,-1.932781067E2,2.408185820E2
3.574041925E1,-1.171084900E2,8.276974487E1,-1.932375183E2,2.406365882E2
3.575044525E1,-1.170152130E2,8.277716064E1,-1.932984924E2,2.406427343E2
3.576047125E1,-1.170991135E2,8.269619751E1,-1.933108826E2,2.406656618E2
3.577049725E1,-1.169553070E2,8.259936523E1,-1.932857971E2,2.405423005E2
3.578052325E1,-1.172170181E2,8.277807617E1,-1.931367493E2,2.406113945E2
3.579054925E1,-1.171450806E2,8.264242554E1,-1.932474060E2,2.406185785E2
3.580057525E1,-1.171042557E2,8.258319092E1,-1.935265198E2,2.408026245E2
3.581060125E1,-1.169734955E2,8.253628540E1,-1.934381409E2,2.406519300E2
3.582062725E1,-1.170039368E2,8.246173096E1,-1.934144592E2,2.406221339E2
3.583065325E1,-1.170882339E2,8.273709106E1,-1.933316956E2,2.406911408E2
3.584067925E1,-1.171001282E2,8.269738770E1,-1.933291931E2,2.406812724E2
3.585070525E1,-1.172093048E2,8.294296265E1,-1.934435120E2,2.409106650E2
3.586073025E1,-1.170692520E2,8.286614990E1,-1.934495544E2,2.408209681E2
3.587075625E1,-1.171031876E2,8.320217896E1,-1.933080750E2,2.408397205E2
3.588078225E1,-1.171911621E2,8.298721313E1,-1.934512634E2,2.409233018E2
3.589080825E1,-1.169923401E2,8.288772583E1,-1.934507141E2,2.407919465E2
3.590083425E1,-1.169126740E2,8.276055908E1,-1.933155823E2,2.406009098E2
3.591086025E1,-1.170148926E2,8.254061890E1,-1.935666199E2,2.407768161E2
3.592088625E1,-1.169911652E2,8.254769897E1,-1.936221619E2,2.408123687E2
3.593091225E1,-1.170936890E2,8.275839233E1,-1.935536804E2,2.408794526E2
3.594093825E1,-1.169559326E2,8.254226685E1,-1.933718567E2,2.405921673E2
3.595096425E1,-1.169771118E2,8.272882080E1,-1.932308044E2,2.405532088E2
3.596099025E1,-1.170017395E2,8.250869751E1,-1.932568665E2,2.405105167E2
3.597101625E1,-1.170922546E2,8.258108521E1,-1.933688660E2,2.406693791E2
3.598104225E1,-1.170334702E2,8.270010376E1,-1.933238220E2,2.406454663E2
3.599106825E1,-1.169950409E2,8.278497314E1,-1.933893127E2,2.407085741E2
3.600109425E1,-1.170931244E2,8.287469482E1,-1.934333191E2,2.408224735E2
3.601112025E1,-1.170139084E2,8.286523438E1,-1.933149719E2,2.406856460E2
3.602114525E1,-1.170343475E2,8.285034180E1,-1.931278992E2,2.405402317E2
3.603117125E1,-1.170371323E2,8.267379761E1,-1.931208801E2,2.404751993E2
3.604119725E1,-1.168217087E2,8.259143066E1,-1.932555847E2,2.404503630E2
3.605122325E1,-1.169985657E2,8.267407227E1,-1.932278137E2,2.405424174E2
3.606124925E1,-1.170888977E2,8.280450439E1,-1.932883606E2,2.406798418E2
3.607127525E1,-1.169433212E2,8.282867432E1,-1.933132019E2,2.406373282E2
3.608130125E1,-1.171317062E2,8.301718140E1,-1.934826355E2,2.409299053E2
3.609132725E1,-1.170358276E2,8.287850952E1,-1.933284607E2,2.407117072E2
3.610135325E1,-1.169824600E2,8.283374023E1,-1.934584656E2,2.407747960E2
3.611137925E1,-1.170538559E2,8.269033813E1,-1.932901306E2,2.406249609E2
3.612140525E1,-1.169485321E2,8.276855469E1,-1.932845154E2,2.405961278E2
3.613143125E1,-1.169514999E2,8.278619385E1,-1.932965393E2,2.406132983E2
3.614145725E1,-1.169183960E2,8.286685181E1,-1.933764954E2,2.406892092E2
3.615148325E1,-1.170501556E2,8.291766357E1,-1.934430237E2,2.408241709E2
3.616150925E1,-1.170632858E2,8.286483765E1,-1.933654480E2,2.407500585E2
3.617153525E1,-1.170406952E2,8.293563843E1,-1.933522644E2,2.407528662E2
3.618156025E1,-1.171515656E2,8.303695679E1,-1.932575989E2,2.407657057E2
3.619158625E1,-1.170291214E2,8.301757812E1,-1.932153625E2,2.406655560E2
3.620161225E1,-1.170222931E2,8.318441772E1,-1.931093445E2,2.406347509E2
3.621163825E1,-1.170777817E2,8.284246826E1,-1.931812439E2,2.406014848E2
3.622166425E1,-1.169514008E2,8.284774780E1,-1.932238464E2,2.405760468E2
3.623169025E1,-1.169877167E2,8.293856812E1,-1.932602234E2,2.406542039E2
3.624171625E1,-1.169106522E2,8.285388184E1,-1.934748840E2,2.407600404E2
3.625174225E1,-1.168538361E2,8.289141846E1,-1.932777405E2,2.405869723E2
3.626176825E1,-1.171838531E2,8.301104736E1,-1.931451111E2,2.406822041E2
3.627179425E1,-1.171121674E2,8.275225830E1,-1.933857727E2,2.407514342E2
3.628182025E1,-1.171681900E2,8.309329224E1,-1.933436584E2,2.408623055E2
3.629184625E1,-1.170819931E2,8.281518555E1,-1.933604431E2,2.407380506E2
3.630187225E1,-1.170884705E2,8.281774902E1,-1.932623596E2,2.406633107E2
3.631189825E1,-1.169989166E2,8.246762085E1,-1.931475525E2,2.404072212E2
3.632192425E1,-1.171356506E2,8.272430420E1,-1.932870789E2,2.406739828E2
3.633194925E1,-1.171328430E2,8.299618530E1,-1.932803040E2,2.407607642E2
3.634197525E1,-1.169695587E2,8.269299316E1,-1.932984924E2,2.405915958E2
3.635200125E1,-1.169383926E2,8.263409424E1,-1.932876892E2,2.405475255E2
3.636202725E1,-1.171113052E2,8.289486694E1,-1.932793274E2,2.407145928E2
3.637205325E1,-1.170327911E2,8.285565186E1,-1.933135071E2,2.406903514E2
3.638207925E1,-1.170849304E2,8.290304565E1,-1.931649475E2,2.406127446E2
3.639210525E1,-1.171255188E2,8.288076782E1,-1.933989563E2,2.408127179E2
3.640213125E1,-1.172256393E2,8.289950562E1,-1.932822571E2,2.407741877E2
3.641215725E1,-1.171963501E2,8.296646118E1,-1.932645569E2,2.407687835E2
3.642218325E1,-1.170580902E2,8.274472046E1,-1.934882507E2,2.408048762E2
3.643220904E1,-1.172191010E2,8.281124878E1,-1.933583679E2,2.408017421E2
3.644223504E1,-1.171680145E2,8.287716675E1,-1.932579651E2,2.407189429E2
3.645226104E1,-1.172096176E2,8.301882935E1,-1.933016052E2,2.408230285E2
3.646228704E1,-1.171413193E2,8.271209717E1,-1.929938660E2,2.404371269E2
3.647231304E1,-1.169649658E2,8.246697998E1,-1.931090393E2,2.403595371E2
3.648233904E1,-1.170288773E2,8.259765625E1,-1.932200012E2,2.405246345E2
3.649236504E1,-1.169843597E2,8.255834961E1,-1.931224060E2,2.404110755E2
3.650239004E1,-1.171858826E2,8.282415771E1,-1.932752991E2,2.407233130E2
3.651241604E1,-1.171418991E2,8.296069336E1,-1.930497131E2,2.405678551E2
3.652244204E1,-1.169816818E2,8.280130005E1,-1.931335754E2,2.405022809E2
3.653246804E1,-1.170844727E2,8.271542358E1,-1.933443298E2,2.406920126E2
3.654249404E1,-1.170355148E2,8.252758789E1,-1.932405090E2,2.405202878E2
3.655252004E1,-1.170605392E2,8.255770874E1,-1.931622620E2,2.404799463E2
3.656254604E1,-1.170646362E2,8.275335693E1,-1.931842346E2,2.405668216E2
3.657257204E1,-1.169679108E2,8.249111938E1,-1.933338928E2,2.405499346E2
3.658259804E1,-1.171557159E2,8.290002441E1,-1.933262024E2,2.407756141E2
3.659262404E1,-1.170482407E2,8.299176025E1,-1.935643616E2,2.409462284E2
3.660265004E1,-1.170848923E2,8.278793335E1,-1.934430237E2,2.407964230E2
3.661267604E1,-1.169590759E2,8.269625854E1,-1.933942566E2,2.406645697E2
3.662270204E1,-1.169508133E2,8.243054199E1,-1.934434509E2,2.406089269E2
3.663272804E1,-1.170807037E2,8.273251343E1,-1.933935242E2,2.407355710E2
3.664275404E1,-1.170281219E2,8.279421997E1,-1.932948914E2,2.406519878E2
3.665278004E1,-1.173018799E2,8.287896729E1,-1.931570740E2,2.407037795E2
3.666280504E1,-1.170312805E2,8.282330322E1,-1.932759094E2,2.406482856E2
3.667283104E1,-1.171031418E2,8.271609497E1,-1.933525085E2,2.407078951E2
3.668285704E1,-1.170634003E2,8.261917114E1,-1.933256531E2,2.406336952E2
3.669288304E1,-1.169781036E2,8.249728394E1,-1.932717590E2,2.405070715E2
3.670290904E1,-1.172044449E2,8.283837891E1,-1.932630920E2,2.407274427E2
3.671293504E1,-1.171973114E2,8.304208374E1,-1.933072205E2,2.408295641E2
3.672296104E1,-1.170484467E2,8.281561279E1,-1.933059387E2,2.406781056E2
3.673298704E1,-1.170734482E2,8.265194702E1,-1.932081604E2,2.405554611E2
3.674301304E1,-1.169916992E2,8.262368774E1,-1.932999573E2,2.405797268E2
3.675303904E1,-1.170828705E2,8.278649902E1,-1.930376892E2,2.404694418E2
3.676306504E1,-1.169951477E2,8.278082275E1,-1.930639954E2,2.404459097E2
3.677309104E1,-1.170247498E2,8.279986572E1,-1.931166077E2,2.405091141E2
3.678311704E1,-1.170924835E2,8.279794312E1,-1.930050964E2,2.404519002E2
3.679314304E1,-1.169985275E2,8.261727905E1,-1.930716248E2,2.403974262E2
3.680316904E1,-1.171399307E2,8.260549927E1,-1.930154114E2,2.404170978E2
3.681319504E1,-1.171645355E2,8.284442139E1,-1.931305237E2,2.406036694E2
3.682322004E1,-1.171414948E2,8.279718018E1,-1.931919861E2,2.406255313E2
3.683324604E1,-1.170665588E2,8.258474731E1,-1.930553284E2,2.404062801E2
3.684327204E1,-1.169711456E2,8.259484863E1,-1.931257629E2,2.404198790E2
3.685329804E1,-1.171241455E2,8.257931519E1,-1.932066345E2,2.405539698E2
3.686332404E1,-1.170544357E2,8.259176636E1,-1.933470764E2,2.406371392E2
3.687335004E1,-1.171222534E2,8.258853149E1,-1.933775330E2,2.406934940E2
3.688337604E1,-1.171230927E2,8.251916504E1,-1.932798157E2,2.405916012E2
3.689340204E1,-1.169585419E2,8.250662231E1,-1.932447815E2,2.404790819E2
3.690342804E1,-1.171463394E2,8.267474365E1,-1.931737976E2,2.405711831E2
3.691345404E1,-1.170712967E2,8.246209717E1,-1.935328674E2,2.407501958E2
3.692348004E1,-1.169232025E2,8.240698242E1,-1.933361511E2,2.405011712E2
3.693350604E1,-1.169850845E2,8.275646973E1,-1.933064270E2,2.406273426E2
3.694353204E1,-1.171028748E2,8.281930542E1,-1.933293762E2,2.407246733E2
3.695355804E1,-1.169290390E2,8.274298096E1,-1.933390808E2,2.406216973E2
3.696358404E1,-1.170887299E2,8.291256714E1,-1.931777039E2,2.406281150E2
3.697361004E1,-1.169920654E2,8.266506958E1,-1.932962341E2,2.405911287E2
3.698363504E1,-1.171904144E2,8.277337646E1,-1.930744934E2,2.405468459E2
3.699366104E1,-1.171669464E2,8.269976807E1,-1.932729187E2,2.406694124E2
3.700368704E1,-1.173221054E2,8.304476929E1,-1.933254089E2,2.409058402E2
3.701371304E1,-1.172040329E2,8.288717651E1,-1.932727966E2,2.407518292E2
3.702373904E1,-1.171422043E2,8.287359619E1,-1.932928162E2,2.407331339E2
3.703376504E1,-1.170979614E2,8.277398682E1,-1.932990417E2,2.406823321E2
3.704379104E1,-1.170175552E2,8.273919678E1,-1.933868713E2,2.407018174E2
3.705381704E1,-1.170291977E2,8.281250000E1,-1.933575134E2,2.407091009E2
3.706384304E1,-1.171049271E2,8.264962769E1,-1.932060242E2,2.405682703E2
3.707386904E1,-1.171195679E2,8.281344604E1,-1.933188782E2,2.407223477E2
3.708389504E1,-1.170877914E2,8.283941650E1,-1.933175964E2,2.407147958E2
3.709392104E1,-1.171398239E2,8.302545166E1,-1.932826233E2,2.407761127E2
3.710394704E1,-1.171018219E2,8.271582031E1,-1.932663269E2,2.406379370E2
3.711397304E1,-1.170900574E2,8.263079834E1,-1.933874207E2,2.407002801E2
3.712399904E1,-1.169946442E2,8.275869751E1,-1.931861267E2,2.405361269E2
3.713402504E1,-1.170413513E2,8.314947510E1,-1.932444763E2,2.407404012E2
3.714405104E1,-1.169251175E2,8.290512085E1,-1.933661804E2,2.406973658E2
3.715407604E1,-1.170422745E2,8.286120605E1,-1.933713074E2,2.407432990E2
3.716410204E1,-1.169207001E2,8.278335571E1,-1.933031921E2,2.406026978E2
3.717412804E1,-1.172114716E2,8.293362427E1,-1.934238586E2,2.408927234E2
3.718415404E1,-1.171808777E2,8.299102783E1,-1.933924866E2,2.408724199E2
3.719418004E1,-1.170661850E2,8.290396118E1,-1.932276306E2,2.406542659E2
3.720420604E1,-1.171894073E2,8.275155640E1,-1.932763367E2,2.407008924E2
3.721423204E1,-1.170937424E2,8.286041260E1,-1.931730652E2,2.406088643E2
3.722425804E1,-1.172014313E2,8.282684326E1,-1.933132019E2,2.407622385E2
3.723428404E1,-1.171526337E2,8.280249023E1,-1.932126160E2,2.406493443E2
3.724431004E1,-1.172194748E2,8.268563843E1,-1.933661194E2,2.407649813E2
3.725433604E1,-1.171451721E2,8.276757812E1,-1.934059753E2,2.407889836E2
3.726436204E1,-1.171445084E2,8.276974487E1,-1.933007507E2,2.407048955E2
3.727438804E1,-1.171802292E2,8.261126709E1,-1.930686951E2,2.404814932E2
3.728441404E1,-1.171252518E2,8.278344727E1,-1.932142639E2,2.406307867E2
3.729444004E1,-1.171285324E2,8.280740356E1,-1.932465515E2,2.406665512E2
3.730446604E1,-1.171011353E2,8.273831177E1,-1.932209167E2,2.406088668E2
3.731449204E1,-1.171048737E2,8.263687134E1,-1.932740784E2,2.406185224E2
3.732451704E1,-1.171826782E2,8.266955566E1,-1.932757263E2,2.406689467E2
3.733454304E1,-1.169439163E2,8.240521240E1,-1.933544006E2,2.405253060E2
3.734456904E1,-1.170859604E2,8.257699585E1,-1.933768616E2,2.406713380E2
3.735459504E1,-1.171306534E2,8.269131470E1,-1.934491882E2,2.407904315E2
3.736462104E1,-1.170829239E2,8.260226440E1,-1.932841492E2,2.406040471E2
3.737464704E1,-1.172147293E2,8.264709473E1,-1.933049011E2,2.407002697E2
3.738467304E1,-1.171771622E2,8.264566040E1,-1.931772156E2,2.405789457E2
3.739469904E1,-1.174013596E2,8.294259644E1,-1.933725281E2,2.409470650E2
3.740472504E1,-1.171659622E2,8.272515869E1,-1.933087463E2,2.407064311E2
3.741475104E1,-1.171758347E2,8.287438965E1,-1.933731384E2,2.408142673E2
3.742477654E1,-1.171525803E2,8.266479492E1,-1.931889954E2,2.405830071E2
3.743480254E1,-1.170255890E2,8.253283691E1,-1.931816101E2,2.404699402E2
3.744482854E1,-1.171075592E2,8.275357056E1,-1.931086731E2,2.405271159E2
3.745485454E1,-1.170090866E2,8.243920898E1,-1.932422180E2,2.404784904E2
3.746488054E1,-1.170363617E2,8.238519287E1,-1.931535339E2,2.404019917E2
3.747490654E1,-1.171159210E2,8.267489624E1,-1.932491150E2,2.406169110E2
3.748493254E1,-1.169400940E2,8.230511475E1,-1.933840637E2,2.405130217E2
3.749495754E1,-1.171521835E2,8.242218018E1,-1.932008362E2,2.405090705E2
3.750498354E1,-1.169723892E2,8.245150757E1,-1.933444519E2,2.405470183E2
3.751500954E1,-1.170828247E2,8.253079224E1,-1.932674866E2,2.405660842E2
3.752503554E1,-1.171854553E2,8.239996338E1,-1.931969910E2,2.405145780E2
3.753506154E1,-1.171718216E2,8.235275269E1,-1.933782043E2,2.406373653E2
3.754508754E1,-1.170522766E2,8.225106812E1,-1.934197693E2,2.405778062E2
3.755511354E1,-1.170088806E2,8.216516113E1,-1.933260803E2,2.404520018E2
3.756513954E1,-1.170148926E2,8.220568848E1,-1.932343445E2,2.403950336E2
3.757516554E1,-1.171238251E2,8.248794556E1,-1.933649597E2,2.406496607E2
3.758519154E1,-1.171841278E2,8.239978027E1,-1.935057678E2,2.407619691E2
3.759521754E1,-1.171310959E2,8.254330444E1,-1.933915100E2,2.406935123E2
3.760524354E1,-1.170771866E2,8.273754883E1,-1.932260437E2,2.406010673E2
3.761526954E1,-1.170362549E2,8.238186646E1,-1.932474670E2,2.404762782E2
3.762529554E1,-1.171238861E2,8.244818115E1,-1.931631775E2,2.404739495E2
3.763532154E1,-1.169413147E2,8.233456421E1,-1.931203308E2,2.403117012E2
3.764534754E1,-1.171465683E2,8.243820190E1,-1.933949280E2,2.406677664E2
3.765537254E1,-1.170830994E2,8.235708618E1,-1.934856873E2,2.406820579E2
3.766539854E1,-1.169469910E2,8.225778198E1,-1.933832703E2,2.404995439E2
3.767542454E1,-1.170612030E2,8.235897827E1,-1.934383850E2,2.406340278E2
3.768545054E1,-1.169781113E2,8.239913940E1,-1.933569031E2,2.405418647E2
3.769547654E1,-1.169272614E2,8.250765991E1,-1.930696106E2,2.403234756E2
3.770550254E1,-1.170007782E2,8.257788086E1,-1.931704407E2,2.404643584E2
3.771552854E1,-1.170601654E2,8.247433472E1,-1.931474304E2,2.404392399E2
3.772555454E1,-1.171282578E2,8.241708374E1,-1.933452454E2,2.406116962E2
3.773558054E1,-1.169437408E2,8.222579956E1,-1.932478943E2,2.403781797E2
3.774560654E1,-1.170263214E2,8.235449219E1,-1.933199768E2,2.405203437E2
3.775563254E1,-1.169427795E2,8.234240723E1,-1.931963196E2,2.403761711E2
3.776565854E1,-1.170350418E2,8.249572754E1,-1.931404724E2,2.404287590E2
3.777568454E1,-1.171352081E2,8.258215332E1,-1.933144836E2,2.406469585E2
3.778571054E1,-1.170700302E2,8.260833740E1,-1.932237854E2,2.405513680E2
3.779573654E1,-1.170887756E2,8.246258545E1,-1.930214539E2,2.403479582E2
3.780576254E1,-1.170896454E2,8.253494263E1,-1.930263367E2,2.403771380E2
3.781578854E1,-1.170900421E2,8.233377075E1,-1.929542542E2,2.402504359E2
3.782581454E1,-1.169825439E2,8.250271606E1,-1.930867004E2,2.403624089E2
3.783583954E1,-1.169799881E2,8.234841919E1,-1.930738831E2,2.402979485E2
3.784586554E1,-1.169357834E2,8.236410522E1,-1.929924011E2,2.402163403E2
3.785589154E1,-1.169185867E2,8.235409546E1,-1.932571716E2,2.404173192E2
3.786591754E1,-1.172039566E2,8.254321289E1,-1.931811829E2,2.405600109E2
3.787594354E1,-1.170198669E2,8.242453003E1,-1.930571594E2,2.403300215E2
3.788596954E1,-1.169257050E2,8.226562500E1,-1.931006165E2,2.402646491E2
3.789599554E1,-1.170972061E2,8.255493164E1,-1.932761536E2,2.405883288E2
3.790602154E1,-1.170726318E2,8.274044800E1,-1.931470032E2,2.405363750E2
3.791604754E1,-1.172230988E2,8.250564575E1,-1.930726624E2,2.404693107E2
3.792607354E1,-1.171764526E2,8.265237427E1,-1.931317444E2,2.405443966E2
3.793609954E1,-1.171670532E2,8.275427246E1,-1.930351868E2,2.404973416E2
3.794612554E1,-1.172045288E2,8.277151489E1,-1.931914978E2,2.406470030E2
3.795615154E1,-1.170946503E2,8.251055908E1,-1.931452332E2,2.404666933E2
3.796617754E1,-1.171613464E2,8.251657104E1,-1.931969299E2,2.405427599E2
3.797620354E1,-1.169855042E2,8.248248291E1,-1.931637268E2,2.404187878E2
3.798622954E1,-1.169345169E2,8.255114746E1,-1.932030945E2,2.404491816E2
3.799625554E1,-1.170942535E2,8.277789307E1,-1.932594299E2,2.406500593E2
3.800628054E1,-1.169460602E2,8.244570923E1,-1.932025452E2,2.404181761E2
3.801630654E1,-1.172628326E2,8.264041138E1,-1.931382141E2,2.405875709E2
3.802633254E1,-1.171575165E2,8.268264771E1,-1.932123718E2,2.406103167E2
3.803635854E1,-1.171017380E2,8.256478882E1,-1.932400818E2,2.405649405E2
3.804638454E1,-1.169746475E2,8.260452271E1,-1.931119080E2,2.404137773E2
3.805641054E1,-1.170840073E2,8.252960205E1,-1.929994812E2,2.403509927E2
3.806643654E1,-1.173453293E2,8.266116333E1,-1.931749573E2,2.406644102E2
3.807646254E1,-1.170545197E2,8.247052002E1,-1.932223206E2,2.404953480E2
3.808648854E1,-1.170377960E2,8.224902344E1,-1.931475525E2,2.403512525E2
3.809651454E1,-1.169494171E2,8.234143066E1,-1.932849426E2,2.404502993E2
3.810654054E1,-1.169501495E2,8.242471313E1,-1.934709167E2,2.406286900E2
3.811656654E1,-1.169484100E2,8.254141235E1,-1.936185608E2,2.407865496E2
3.812659254E1,-1.170631027E2,8.289108276E1,-1.935447083E2,2.409030006E2
3.813661854E1,-1.169480896E2,8.250952148E1,-1.934608459E2,2.406486562E2
3.814664454E1,-1.169943161E2,8.226458740E1,-1.934198914E2,2.405543321E2
3.815667054E1,-1.170831604E2,8.244570923E1,-1.933783875E2,2.406261876E2
3.816669654E1,-1.172163696E2,8.267764282E1,-1.933177185E2,2.407218524E2
3.817672254E1,-1.171438751E2,8.263894653E1,-1.933032532E2,2.406616518E2
3.818674754E1,-1.169679947E2,8.259674072E1,-1.935866394E2,2.407893692E2
3.819677354E1,-1.169071426E2,8.239779663E1,-1.934309998E2,2.405664743E2
3.820679954E1,-1.169798279E2,8.258969116E1,-1.933091736E2,2.405696860E2
3.821682554E1,-1.171338730E2,8.262094116E1,-1.933572083E2,2.406939428E2
3.822685154E1,-1.170554581E2,8.240328979E1,-1.932431335E2,2.404894823E2
3.823687754E1,-1.171447449E2,8.245645142E1,-1.933467712E2,2.406344356E2
3.824690354E1,-1.170084229E2,8.238299561E1,-1.931800842E2,2.404089722E2
3.825692954E1,-1.169811096E2,8.232135010E1,-1.932314148E2,2.404158155E2
3.826695554E1,-1.171826935E2,8.255035400E1,-1.932452087E2,2.406035230E2
3.827698154E1,-1.170430756E2,8.269802856E1,-1.933085022E2,2.406371178E2
3.828700754E1,-1.170306625E2,8.251611328E1,-1.932312317E2,2.405065359E2
3.829703354E1,-1.171348419E2,8.258886719E1,-1.933584290E2,2.406843872E2
3.830705954E1,-1.170340424E2,8.265759277E1,-1.933490295E2,2.406513909E2
3.831708554E1,-1.171996307E2,8.268508911E1,-1.931452942E2,2.405778088E2
3.832711154E1,-1.170358124E2,8.253186035E1,-1.932732239E2,2.405481832E2
3.833713754E1,-1.170596085E2,8.252679443E1,-1.931711121E2,2.404759910E2
3.834716354E1,-1.168195038E2,8.237551880E1,-1.932252502E2,2.403508267E2
3.835718854E1,-1.167896576E2,8.215869141E1,-1.933935242E2,2.403974415E2
3.836721454E1,-1.169284668E2,8.227951050E1,-1.934258118E2,2.405321784E2
3.837724054E1,-1.169575577E2,8.253045654E1,-1.934526672E2,2.406538614E2
3.838726654E1,-1.172062531E2,8.279037476E1,-1.932357483E2,2.406898551E2
3.839729254E1,-1.176602020E2,8.322610474E1,-1.930207214E2,2.408889922E2
3.840731854E1,-1.176944656E2,8.335830688E1,-1.928118591E2,2.407841515E2
3.841734454E1,-1.175125351E2,8.300955200E1,-1.930293274E2,2.407490454E2
3.842737029E1,-1.170602875E2,8.247723389E1,-1.932728577E2,2.405410620E2
3.843739629E1,-1.167091217E2,8.217993164E1,-1.934006042E2,2.403712836E2
3.844742229E1,-1.164328690E2,8.156997681E1,-1.934811096E2,2.400941771E2
3.845744829E1,-1.164807968E2,8.205606079E1,-1.932957458E2,2.401337513E2
3.846747429E1,-1.169299774E2,8.247940063E1,-1.931991272E2,2.404191629E2
3.847750029E1,-1.174705353E2,8.310473633E1,-1.931620178E2,2.408677832E2
3.848752629E1,-1.177124329E2,8.309625244E1,-1.929126282E2,2.407830686E2
3.849755229E1,-1.177664871E2,8.338787842E1,-1.931554260E2,2.411047539E2
3.850757829E1,-1.175836716E2,8.315829468E1,-1.932929993E2,2.410464797E2
3.851760429E1,-1.171952438E2,8.269714355E1,-1.933346252E2,2.407318426E2
3.852762929E1,-1.167845306E2,8.220901489E1,-1.932524109E2,2.402986538E2
3.853765529E1,-1.167587051E2,8.230233765E1,-1.932058411E2,2.402806006E2
3.854768129E1,-1.168271790E2,8.233895874E1,-1.930997620E2,2.402411537E2
3.855770729E1,-1.169365768E2,8.244824219E1,-1.931228333E2,2.403503783E2
3.856773329E1,-1.171049500E2,8.258227539E1,-1.930486145E2,2.404187369E2
3.857775929E1,-1.170703125E2,8.265350342E1,-1.931366882E2,2.404970687E2
3.858778529E1,-1.170986481E2,8.281335449E1,-1.931936951E2,2.406116142E2
3.859781129E1,-1.170264511E2,8.271109009E1,-1.931047668E2,2.404698851E2
3.860783729E1,-1.169092636E2,8.251544189E1,-1.933634949E2,2.405535600E2
3.861786329E1,-1.169928131E2,8.243026733E1,-1.932908630E2,2.405066008E2
3.862788929E1,-1.169017639E2,8.239831543E1,-1.931161194E2,2.403109243E2
3.863791529E1,-1.169648438E2,8.234774780E1,-1.932539368E2,2.404350439E2
3.864794129E1,-1.169338760E2,8.228720093E1,-1.930761414E2,2.402563447E2
3.865796729E1,-1.168266220E2,8.213488770E1,-1.930910950E2,2.401640488E2
3.866799329E1,-1.169359055E2,8.214190674E1,-1.931752625E2,2.402872882E2
3.867801929E1,-1.170592270E2,8.247131348E1,-1.932009583E2,2.404807486E2
3.868804529E1,-1.169743195E2,8.252978516E1,-1.932005920E2,2.404591974E2
3.869807129E1,-1.170693436E2,8.250067139E1,-1.932899475E2,2.405672376E2
3.870809629E1,-1.170634766E2,8.257559204E1,-1.933300476E2,2.406223041E2
3.871812229E1,-1.169817200E2,8.268075562E1,-1.931579895E2,2.404804339E2
3.872814829E1,-1.168334274E2,8.229348755E1,-1.930392761E2,2.401799950E2
3.873817429E1,-1.169272156E2,8.217947388E1,-1.931775818E2,2.402977690E2
3.874820029E1,-1.170289536E2,8.233514404E1,-1.932062073E2,2.404235647E2
3.875822629E1,-1.170633850E2,8.248477173E1,-1.932519836E2,2.405283826E2
3.876825229E1,-1.171036530E2,8.266213989E1,-1.931138611E2,2.404979381E2
3.877827829E1,-1.169497528E2,8.239508057E1,-1.932471008E2,2.404384245E2
3.878830429E1,-1.170354233E2,8.258056641E1,-1.930820618E2,2.404111537E2
