"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.025393701E2,-2.160554657E2,1.957797241E2,-7.622474365E2,8.161071125E2
1.025493981E2,-2.162997742E2,1.957963257E2,-7.629002686E2,8.167855369E2
1.025594261E2,-2.160219116E2,1.958238831E2,-7.623647461E2,8.162183933E2
1.025694531E2,-2.161161957E2,1.957119751E2,-7.625373535E2,8.163777329E2
1.025794811E2,-2.171835327E2,1.958394165E2,-7.637194824E2,8.177953361E2
1.025895081E2,-2.163117065E2,1.959005890E2,-7.625756836E2,8.165105439E2
1.025995361E2,-2.165152435E2,1.956391144E2,-7.631152344E2,8.170057372E2
1.026095631E2,-2.161055756E2,1.958222046E2,-7.624123535E2,8.162846026E2
1.026195911E2,-2.162059021E2,1.957650452E2,-7.625568848E2,8.164324513E2
1.026296191E2,-2.171662598E2,1.959792938E2,-7.632373047E2,8.173739972E2
1.026396461E2,-2.166674500E2,1.960144043E2,-7.628177490E2,8.168582183E2
1.026496741E2,-2.165639496E2,1.961689606E2,-7.632186279E2,8.172422403E2
1.026597011E2,-2.165011597E2,1.960362701E2,-7.629947510E2,8.169846763E2
1.026697291E2,-2.162551727E2,1.958469696E2,-7.625563965E2,8.164646919E2
1.026797571E2,-2.168999329E2,1.958686981E2,-7.627849121E2,8.168543015E2
1.026897841E2,-2.165551605E2,1.956208038E2,-7.628281250E2,8.167437693E2
1.026998121E2,-2.169885254E2,1.958195648E2,-7.632580566E2,8.173078876E2
1.027098391E2,-2.162122498E2,1.959451141E2,-7.625030518E2,8.164270504E2
1.027198671E2,-2.161035156E2,1.958036346E2,-7.625494385E2,8.164076426E2
1.027298951E2,-2.165465088E2,1.958768005E2,-7.624940186E2,8.164908081E2
1.027399221E2,-2.161422882E2,1.957268829E2,-7.623551025E2,8.162179879E2
1.027499501E2,-2.163197937E2,1.956888580E2,-7.628753662E2,8.167418238E2
1.027599771E2,-2.161610413E2,1.957472076E2,-7.625061035E2,8.163688645E2
1.027700051E2,-2.163247375E2,1.957912140E2,-7.627567139E2,8.166568411E2
1.027800331E2,-2.163287659E2,1.958825531E2,-7.623228760E2,8.162746332E2
1.027900601E2,-2.164736023E2,1.958704834E2,-7.627813721E2,8.167383230E2
1.028000881E2,-2.162819214E2,1.957220764E2,-7.626822510E2,8.165593773E2
1.028101151E2,-2.160309753E2,1.956687775E2,-7.623104248E2,8.161328547E2
1.028201431E2,-2.168842773E2,1.954866791E2,-7.634704590E2,8.173989070E2
1.028301701E2,-2.161623230E2,1.957063293E2,-7.626065674E2,8.164532405E2
1.028401981E2,-2.161026154E2,1.956869049E2,-7.622922363E2,8.161391785E2
1.028502261E2,-2.165835266E2,1.957780457E2,-7.630097656E2,8.169586095E2
1.028602531E2,-2.163815918E2,1.956648102E2,-7.630595703E2,8.169244880E2
1.028702811E2,-2.163214722E2,1.953821716E2,-7.633349609E2,8.170981795E2
1.028803081E2,-2.163307800E2,1.956840363E2,-7.631079102E2,8.169607891E2
1.028903361E2,-2.161300354E2,1.955442047E2,-7.627600098E2,8.165491784E2
1.029003641E2,-2.164993134E2,1.957206116E2,-7.631124268E2,8.170184125E2
1.029103911E2,-2.161600342E2,1.956768036E2,-7.626025391E2,8.164417949E2
1.029204191E2,-2.161345825E2,1.955745392E2,-7.631201172E2,8.168940393E2
1.029304461E2,-2.161197357E2,1.961714630E2,-7.626699219E2,8.166127557E2
1.029404741E2,-2.163320007E2,1.961765137E2,-7.629406738E2,8.169230263E2
1.029505021E2,-2.166333313E2,1.960533600E2,-7.635096436E2,8.175046764E2
1.029605291E2,-2.161780243E2,1.960152283E2,-7.627392578E2,8.166554251E2
1.029705571E2,-2.167631989E2,1.958813171E2,-7.637731934E2,8.177440099E2
1.029805841E2,-2.163204803E2,1.958012238E2,-7.628311768E2,8.167276619E2
1.029906121E2,-2.163714447E2,1.957697601E2,-7.630631104E2,8.169502503E2
1.030006401E2,-2.166350708E2,1.958788300E2,-7.638808594E2,8.178100252E2
1.030106671E2,-2.165681763E2,1.958177490E2,-7.632203369E2,8.171607238E2
1.030206951E2,-2.163403931E2,1.956743622E2,-7.631267090E2,8.169785772E2
1.030307221E2,-2.161359863E2,1.953944244E2,-7.627294922E2,8.164863893E2
1.030407501E2,-2.161569824E2,1.954098816E2,-7.628112793E2,8.165720487E2
1.030507781E2,-2.171875763E2,1.958638306E2,-7.637921143E2,8.178700858E2
1.030608051E2,-2.165187225E2,1.956945190E2,-7.626376953E2,8.165739136E2
1.030708331E2,-2.165529480E2,1.955404053E2,-7.627872314E2,8.166857351E2
1.030808601E2,-2.163482056E2,1.956819458E2,-7.625679932E2,8.164606017E2
1.030908881E2,-2.160484619E2,1.954555054E2,-7.623402100E2,8.161142005E2
1.031009151E2,-2.161852112E2,1.952741089E2,-7.625383301E2,8.162920605E2
1.031109431E2,-2.160424805E2,1.954079132E2,-7.622850342E2,8.160496794E2
1.031209711E2,-2.165388794E2,1.954377594E2,-7.631330566E2,8.169804565E2
1.031309981E2,-2.162279510E2,1.954819183E2,-7.625440674E2,8.163584764E2
1.031410261E2,-2.162437134E2,1.955998840E2,-7.623144531E2,8.161764415E2
1.031510531E2,-2.168923645E2,1.957762299E2,-7.631982422E2,8.172161200E2
1.031610811E2,-2.163018188E2,1.954926758E2,-7.626251221E2,8.164563307E2
1.031711091E2,-2.162684631E2,1.955324707E2,-7.627758789E2,8.165978427E2
1.031811361E2,-2.159318237E2,1.954671478E2,-7.624925537E2,8.162284318E2
1.031911641E2,-2.165501251E2,1.956022339E2,-7.625001221E2,8.164316424E2
1.032011911E2,-2.165182495E2,1.954021912E2,-7.629151611E2,8.167629471E2
1.032112191E2,-2.164427490E2,1.954180756E2,-7.630489502E2,8.168717086E2
1.032212471E2,-2.161012573E2,1.955936432E2,-7.627252197E2,8.165209045E2
1.032312741E2,-2.169345245E2,1.954310150E2,-7.636462402E2,8.175631167E2
1.032413021E2,-2.162567749E2,1.954863434E2,-7.627314453E2,8.165421978E2
1.032513291E2,-2.161826172E2,1.953549652E2,-7.626721191E2,8.164356972E2
1.032613571E2,-2.164764862E2,1.952826080E2,-7.632856445E2,8.170693613E2
1.032713851E2,-2.164235229E2,1.956470337E2,-7.629798584E2,8.168568831E2
1.032814121E2,-2.162707214E2,1.956645050E2,-7.630864258E2,8.169201409E2
1.032914401E2,-2.162529602E2,1.955316467E2,-7.629776611E2,8.167820266E2
1.033014671E2,-2.162318115E2,1.956074066E2,-7.625744629E2,8.164179477E2
1.033114951E2,-2.168192444E2,1.956020203E2,-7.630947266E2,8.170583191E2
1.033215231E2,-2.163212891E2,1.954201355E2,-7.624720459E2,8.163011394E2
1.033315501E2,-2.167513885E2,1.954569092E2,-7.632398682E2,8.171411531E2
1.033415781E2,-2.163744202E2,1.956445312E2,-7.629752197E2,8.168389426E2
1.033516051E2,-2.161519165E2,1.955673065E2,-7.625504150E2,8.163647211E2
1.033616331E2,-2.162229919E2,1.952854309E2,-7.629152832E2,8.166569115E2
1.033716601E2,-2.159664459E2,1.952490540E2,-7.625424805E2,8.162320340E2
1.033816881E2,-2.168041840E2,1.954109344E2,-7.635263672E2,8.174117695E2
1.033917161E2,-2.162355042E2,1.955251770E2,-7.627055664E2,8.165216893E2
1.034017431E2,-2.162190552E2,1.956414948E2,-7.624194336E2,8.162779349E2
1.034117711E2,-2.163430481E2,1.954480896E2,-7.633322754E2,8.171171476E2
1.034217981E2,-2.160944519E2,1.955088348E2,-7.626862793E2,8.164624163E2
1.034318261E2,-2.171919250E2,1.956972046E2,-7.633763428E2,8.174430677E2
1.034418541E2,-2.163971100E2,1.956479034E2,-7.626983643E2,8.165871700E2
1.034518811E2,-2.164699402E2,1.956678314E2,-7.628563232E2,8.167587803E2
1.034619091E2,-2.168037872E2,1.953766785E2,-7.639505615E2,8.177997243E2
1.034719361E2,-2.164794006E2,1.956147156E2,-7.630966797E2,8.169730659E2
1.034819641E2,-2.165288696E2,1.954669189E2,-7.635198975E2,8.173461333E2
1.034919922E2,-2.162929077E2,1.956109314E2,-7.626772461E2,8.165309793E2
1.035020193E2,-2.164633942E2,1.955497131E2,-7.631616211E2,8.170139235E2
1.035120473E2,-2.171911774E2,1.954059753E2,-7.645736084E2,8.184914816E2
1.035220743E2,-2.163375397E2,1.954045258E2,-7.630076904E2,8.168020540E2
1.035321023E2,-2.165591736E2,1.954231110E2,-7.628151855E2,8.166854200E2
1.035421303E2,-2.163629456E2,1.951966095E2,-7.627222900E2,8.164924570E2
1.035521573E2,-2.162140808E2,1.955650787E2,-7.625079346E2,8.163409698E2
1.035621852E2,-2.162334290E2,1.953898163E2,-7.628569336E2,8.166301349E2
1.035722122E2,-2.161101379E2,1.953128510E2,-7.626523438E2,8.163879586E2
1.035822402E2,-2.164212036E2,1.955594940E2,-7.626623535E2,8.165387428E2
1.035922682E2,-2.161703796E2,1.956457977E2,-7.624857178E2,8.163279862E2
1.036022952E2,-2.160386047E2,1.954145050E2,-7.625539551E2,8.163014406E2
1.036123232E2,-2.168813782E2,1.958111267E2,-7.631483154E2,8.171749390E2
1.036223502E2,-2.162888184E2,1.957215881E2,-7.625745850E2,8.164605261E2
1.036323782E2,-2.163910828E2,1.956558685E2,-7.628140869E2,8.166955680E2
1.036424052E2,-2.161680145E2,1.957195587E2,-7.624809570E2,8.163405944E2
1.036524332E2,-2.163648071E2,1.956863098E2,-7.629655762E2,8.168373963E2
1.036624612E2,-2.168341675E2,1.955539551E2,-7.625437012E2,8.165361607E2
1.036724883E2,-2.163865967E2,1.956795349E2,-7.625579834E2,8.164608488E2
1.036825163E2,-2.167675018E2,1.957758942E2,-7.631440430E2,8.171322909E2
1.036925433E2,-2.162698975E2,1.957805481E2,-7.623236084E2,8.162352452E2
1.037025713E2,-2.165973206E2,1.954969330E2,-7.634899902E2,8.173435112E2
1.037125993E2,-2.163364868E2,1.958152466E2,-7.628955078E2,8.167953490E2
1.037226263E2,-2.161763763E2,1.954257355E2,-7.627532959E2,8.165268117E2
1.037326542E2,-2.165137024E2,1.955532379E2,-7.634542236E2,8.173014155E2
1.037426812E2,-2.165660400E2,1.955508575E2,-7.632346191E2,8.171095835E2
1.037527092E2,-2.164151306E2,1.955096741E2,-7.629932861E2,8.168343137E2
1.037627372E2,-2.162982330E2,1.955606232E2,-7.627532959E2,8.165913748E2
1.037727642E2,-2.165081024E2,1.956251831E2,-7.630996094E2,8.169859145E2
1.037827922E2,-2.164434509E2,1.955209808E2,-7.631694336E2,8.170090610E2
1.037928192E2,-2.163424683E2,1.959194183E2,-7.625056152E2,8.164577731E2
1.038028472E2,-2.165830994E2,1.956607361E2,-7.634768066E2,8.173666233E2
1.038128752E2,-2.161809387E2,1.956996155E2,-7.627639160E2,8.166035325E2
1.038229022E2,-2.161477051E2,1.957865601E2,-7.625136719E2,8.163818392E2
1.038329302E2,-2.162619934E2,1.957483826E2,-7.628934326E2,8.167576560E2
1.038429573E2,-2.160736694E2,1.953984680E2,-7.625206299E2,8.162757518E2
1.038529853E2,-2.168822021E2,1.954224548E2,-7.635076904E2,8.174177750E2
1.038630133E2,-2.162996216E2,1.954616089E2,-7.627036133E2,8.165216277E2
1.038730403E2,-2.160348511E2,1.956221466E2,-7.624863281E2,8.162870094E2
1.038830683E2,-2.167048340E2,1.957748108E2,-7.635472412E2,8.174919884E2
1.038930953E2,-2.162860565E2,1.957364807E2,-7.627163086E2,8.165957357E2
1.039031232E2,-2.165069885E2,1.957126770E2,-7.631748047E2,8.170768082E2
1.039131512E2,-2.162055206E2,1.958673401E2,-7.625183105E2,8.164208571E2
1.039231782E2,-2.162750854E2,1.956792450E2,-7.628032227E2,8.166602941E2
1.039332062E2,-2.167851868E2,1.953499908E2,-7.635686035E2,8.174316170E2
1.039432332E2,-2.165414124E2,1.953201294E2,-7.630960693E2,8.169184459E2
1.039532612E2,-2.164207153E2,1.955715332E2,-7.629241943E2,8.167860656E2
1.039632882E2,-2.162960663E2,1.956485748E2,-7.627487793E2,8.166076496E2
1.039733162E2,-2.163835449E2,1.956802673E2,-7.625998535E2,8.164993216E2
1.039833442E2,-2.173491974E2,1.956139069E2,-7.642326660E2,8.182646528E2
1.039933712E2,-2.162393494E2,1.956598358E2,-7.629250488E2,8.167599756E2
1.040033992E2,-2.163610382E2,1.957070160E2,-7.631424561E2,8.170065748E2
1.040134263E2,-2.162745667E2,1.956873169E2,-7.628073730E2,8.166659675E2
1.040234543E2,-2.162208557E2,1.955591431E2,-7.628762207E2,8.166853525E2
1.040334823E2,-2.163854065E2,1.958261871E2,-7.630260010E2,8.169328111E2
1.040435093E2,-2.162390137E2,1.953932648E2,-7.628677979E2,8.166425876E2
1.040535373E2,-2.166100159E2,1.953977661E2,-7.634833984E2,8.173170044E2
1.040635643E2,-2.162235107E2,1.956374512E2,-7.626788330E2,8.165204353E2
1.040735923E2,-2.159639893E2,1.956621094E2,-7.624782715E2,8.162703107E2
1.040836202E2,-2.169069214E2,1.956325531E2,-7.636035156E2,8.175640877E2
1.040936472E2,-2.163122253E2,1.958675232E2,-7.630242920E2,8.169217439E2
1.041036752E2,-2.170250702E2,1.955461121E2,-7.639907227E2,8.179364201E2
1.041137022E2,-2.165614471E2,1.955935364E2,-7.629027100E2,8.168085680E2
1.041237302E2,-2.165886078E2,1.956432037E2,-7.629846191E2,8.169041665E2
1.041337582E2,-2.171495667E2,1.958448944E2,-7.629545898E2,8.170733524E2
1.041437852E2,-2.168435974E2,1.958895874E2,-7.630572510E2,8.170986749E2
1.041538132E2,-2.169371033E2,1.958827362E2,-7.632412109E2,8.172936432E2
1.041638402E2,-2.161842194E2,1.954795837E2,-7.627166748E2,8.165075691E2
1.041738682E2,-2.165041351E2,1.955992737E2,-7.634038086E2,8.172628043E2
1.041838962E2,-2.162168884E2,1.957700043E2,-7.626580811E2,8.165310686E2
1.041939233E2,-2.160672913E2,1.957730560E2,-7.625123291E2,8.163560595E2
1.042039513E2,-2.164688873E2,1.958035278E2,-7.632034912E2,8.171152732E2
1.042139783E2,-2.164665833E2,1.959389343E2,-7.629932861E2,8.169507955E2
1.042240063E2,-2.163559570E2,1.958078918E2,-7.627878418E2,8.166981831E2
1.042340343E2,-2.162794189E2,1.957468567E2,-7.626697998E2,8.165530249E2
1.042440613E2,-2.164265137E2,1.958378448E2,-7.626624756E2,8.166069734E2
1.042540892E2,-2.167902527E2,1.957530060E2,-7.633695068E2,8.173434143E2
1.042641162E2,-2.161338348E2,1.959089355E2,-7.628427734E2,8.167149090E2
1.042741442E2,-2.163002930E2,1.958484344E2,-7.634449463E2,8.173069265E2
1.042841722E2,-2.161074829E2,1.960833130E2,-7.624790039E2,8.164100325E2
1.042941992E2,-2.162174530E2,1.959944305E2,-7.626286621E2,8.165575791E2
1.043042272E2,-2.161329956E2,1.956495514E2,-7.623206787E2,8.161648338E2
1.043142542E2,-2.169057617E2,1.958399811E2,-7.634742432E2,8.174927080E2
1.043242822E2,-2.162066956E2,1.958229675E2,-7.626787109E2,8.165603382E2
1.043343092E2,-2.161652832E2,1.958380737E2,-7.626083984E2,8.164873239E2
1.043443372E2,-2.166043091E2,1.955908203E2,-7.632459717E2,8.171398956E2
1.043543652E2,-2.161172485E2,1.957418976E2,-7.627463379E2,8.165803889E2
1.043643923E2,-2.169355469E2,1.958274231E2,-7.632524414E2,8.172904627E2
1.043744203E2,-2.163174133E2,1.957183685E2,-7.625100098E2,8.164070174E2
1.043844483E2,-2.163767395E2,1.954889374E2,-7.628518066E2,8.166870251E2
1.043944753E2,-2.167956085E2,1.957412262E2,-7.636563721E2,8.176099425E2
1.044045033E2,-2.165274353E2,1.954611816E2,-7.632318115E2,8.170752731E2
1.044145303E2,-2.162765503E2,1.956009674E2,-7.625874023E2,8.164403413E2
1.044245583E2,-2.163182983E2,1.956720123E2,-7.625498047E2,8.164333085E2
1.044345852E2,-2.160647125E2,1.955558929E2,-7.626175537E2,8.164016172E2
1.044446132E2,-2.166642914E2,1.954118500E2,-7.637144775E2,8.175506158E2
1.044546412E2,-2.161700134E2,1.956665802E2,-7.628245850E2,8.166493940E2
1.044646682E2,-2.162360229E2,1.958277130E2,-7.627415771E2,8.166279595E2
1.044746962E2,-2.160601807E2,1.958781586E2,-7.627272949E2,8.165801743E2
1.044847232E2,-2.159481506E2,1.957215118E2,-7.625753174E2,8.163710116E2
1.044947507E2,-2.164265442E2,1.959417572E2,-7.629161377E2,8.168688110E2
1.045047787E2,-2.162184753E2,1.957890472E2,-7.628004150E2,8.166689986E2
1.045148057E2,-2.166137543E2,1.956682739E2,-7.632915039E2,8.172034703E2
1.045248337E2,-2.162582703E2,1.957876434E2,-7.628320312E2,8.167087294E2
1.045348607E2,-2.163725891E2,1.958529205E2,-7.629095459E2,8.168270558E2
1.045448887E2,-2.165859375E2,1.958062134E2,-7.635183105E2,8.174409777E2
1.045549167E2,-2.161650085E2,1.958689728E2,-7.627432861E2,8.166206500E2
1.045649437E2,-2.164798889E2,1.960736694E2,-7.631009521E2,8.170871981E2
1.045749717E2,-2.160312500E2,1.958905945E2,-7.626817627E2,8.165329737E2
1.045849987E2,-2.162895813E2,1.957795410E2,-7.629436035E2,8.168192908E2
1.045950267E2,-2.169371033E2,1.955820312E2,-7.635485840E2,8.175087020E2
1.046050547E2,-2.165540161E2,1.952955933E2,-7.633779297E2,8.171792179E2
1.046150817E2,-2.167330017E2,1.957310944E2,-7.637832031E2,8.177093840E2
1.046251097E2,-2.162668610E2,1.959631805E2,-7.629947510E2,8.169050822E2
1.046351367E2,-2.167022858E2,1.958429260E2,-7.631805420E2,8.171651437E2
1.046451647E2,-2.167723846E2,1.960408325E2,-7.629874268E2,8.170508480E2
1.046551927E2,-2.163077240E2,1.957314758E2,-7.628101807E2,8.166879538E2
1.046652197E2,-2.165269623E2,1.960297852E2,-7.635084229E2,8.174697021E2
1.046752477E2,-2.162888184E2,1.959972839E2,-7.631915283E2,8.171028682E2
1.046852747E2,-2.159839783E2,1.958500671E2,-7.629626465E2,8.167731188E2
1.046953027E2,-2.160323792E2,1.956407928E2,-7.627041016E2,8.164942469E2
1.047053307E2,-2.160965576E2,1.956804657E2,-7.628759766E2,8.166812857E2
1.047153577E2,-2.165215759E2,1.956889801E2,-7.634514160E2,8.173333680E2
1.047253857E2,-2.162113037E2,1.958410034E2,-7.629249268E2,8.167958560E2
1.047354127E2,-2.161654510E2,1.957671509E2,-7.634713135E2,8.172764074E2
1.047454407E2,-2.159429626E2,1.957787323E2,-7.628317871E2,8.166229305E2
1.047554687E2,-2.161042786E2,1.958121185E2,-7.625717773E2,8.164307445E2
1.047654957E2,-2.163385315E2,1.960474548E2,-7.630976562E2,8.170403893E2
1.047755237E2,-2.161594849E2,1.958998871E2,-7.625810547E2,8.164750784E2
1.047855507E2,-2.167724457E2,1.956522217E2,-7.638736572E2,8.177854543E2
1.047955787E2,-2.161171570E2,1.956938019E2,-7.630367432E2,8.168401074E2
1.048056067E2,-2.160953979E2,1.956872559E2,-7.627459717E2,8.165611676E2
1.048156337E2,-2.163363037E2,1.956188507E2,-7.630742188E2,8.169151696E2
1.048256617E2,-2.159042511E2,1.957278290E2,-7.626147461E2,8.163977460E2
1.048356887E2,-2.172599792E2,1.954489746E2,-7.642204590E2,8.181901431E2
1.048457167E2,-2.161549072E2,1.954980469E2,-7.629614258E2,8.167328618E2
1.048557447E2,-2.159074860E2,1.956702271E2,-7.630246582E2,8.167677205E2
1.048657717E2,-2.164243164E2,1.954244537E2,-7.635645752E2,8.173500244E2
1.048757997E2,-2.163882294E2,1.956545563E2,-7.631784668E2,8.170348483E2
1.048858267E2,-2.163011017E2,1.956875153E2,-7.628684082E2,8.167300524E2
1.048958547E2,-2.162236328E2,1.956369781E2,-7.629394531E2,8.167637943E2
1.049058827E2,-2.163363342E2,1.956848602E2,-7.632144775E2,8.170620006E2
1.049159097E2,-2.168495483E2,1.956540680E2,-7.639423828E2,8.178705308E2
1.049259377E2,-2.163170013E2,1.957610931E2,-7.627136230E2,8.166073239E2
1.049359647E2,-2.162906952E2,1.956886597E2,-7.630666504E2,8.169127428E2
1.049459927E2,-2.161768646E2,1.956979065E2,-7.626639404E2,8.165086610E2
1.049560207E2,-2.159624329E2,1.957425690E2,-7.623377686E2,8.161579498E2
1.049660477E2,-2.162652435E2,1.953373566E2,-7.631594238E2,8.169085901E2
1.049760757E2,-2.160220032E2,1.953840485E2,-7.625765381E2,8.163108530E2
1.049861027E2,-2.166085510E2,1.954508667E2,-7.633376465E2,8.171931646E2
1.049961307E2,-2.162489014E2,1.955854340E2,-7.627019043E2,8.165362479E2
1.050061577E2,-2.160452576E2,1.954109802E2,-7.625504150E2,8.162990506E2
1.050161857E2,-2.169266815E2,1.955418701E2,-7.636896973E2,8.176281318E2
1.050262137E2,-2.161099243E2,1.955917053E2,-7.628072510E2,8.165993612E2
1.050362407E2,-2.168832855E2,1.955468292E2,-7.641309814E2,8.180299987E2
1.050462687E2,-2.161842041E2,1.956126709E2,-7.629439697E2,8.167517542E2
1.050562957E2,-2.163339081E2,1.953598938E2,-7.630888672E2,8.168662480E2
1.050663237E2,-2.168443298E2,1.953321533E2,-7.637492676E2,8.176118011E2
1.050763517E2,-2.165252380E2,1.953650055E2,-7.634417725E2,8.172478229E2
1.050863787E2,-2.168167419E2,1.954799347E2,-7.639185791E2,8.177979579E2
1.050964067E2,-2.162544708E2,1.954356079E2,-7.629190674E2,8.167047057E2
1.051064337E2,-2.164188232E2,1.953820496E2,-7.632033691E2,8.170010006E2
1.051164617E2,-2.168660278E2,1.956274872E2,-7.631984863E2,8.171737375E2
1.051264897E2,-2.163518066E2,1.955558777E2,-7.627043457E2,8.165587085E2
1.051365167E2,-2.168191833E2,1.957289581E2,-7.631607666E2,8.171503772E2
1.051465447E2,-2.165244751E2,1.957280121E2,-7.632167969E2,8.171243370E2
1.051565717E2,-2.161098938E2,1.957367706E2,-7.628258057E2,8.166514430E2
1.051665997E2,-2.162242126E2,1.957579193E2,-7.629434814E2,8.167966877E2
1.051766277E2,-2.164313660E2,1.955284119E2,-7.634194336E2,8.172411686E2
1.051866547E2,-2.165413666E2,1.954745483E2,-7.635290527E2,8.173598209E2
1.051966827E2,-2.161573486E2,1.954542389E2,-7.631309814E2,8.168814196E2
1.052067097E2,-2.161843872E2,1.956639404E2,-7.630633545E2,8.168756024E2
1.052167377E2,-2.162625427E2,1.956855164E2,-7.627097168E2,8.165711364E2
1.052267657E2,-2.162198486E2,1.957733765E2,-7.627469482E2,8.166156654E2
1.052367927E2,-2.164672699E2,1.957738342E2,-7.631520996E2,8.170597287E2
1.052468207E2,-2.162655640E2,1.956479187E2,-7.627487793E2,8.165994138E2
1.052568477E2,-2.165118256E2,1.953433990E2,-7.633288574E2,8.171336235E2
1.052668757E2,-2.160840607E2,1.954735565E2,-7.628466797E2,8.166010588E2
1.052769037E2,-2.164831543E2,1.955844727E2,-7.633319092E2,8.171865427E2
1.052869307E2,-2.165112915E2,1.954548187E2,-7.635411377E2,8.173584247E2
1.052969587E2,-2.161390228E2,1.954635010E2,-7.628640137E2,8.166293901E2
1.053069857E2,-2.168972931E2,1.954107819E2,-7.636080322E2,8.175127132E2
1.053170137E2,-2.163389587E2,1.956657867E2,-7.627208252E2,8.165970257E2
1.053270417E2,-2.161839294E2,1.955621796E2,-7.627810059E2,8.165873623E2
1.053370687E2,-2.165235291E2,1.954255524E2,-7.636580811E2,8.174639135E2
1.053470967E2,-2.163855286E2,1.956528015E2,-7.632241211E2,8.170763580E2
1.053571237E2,-2.165054626E2,1.954725494E2,-7.629219971E2,8.167827781E2
1.053671517E2,-2.164168396E2,1.956139832E2,-7.627889404E2,8.166688720E2
1.053771797E2,-2.167536926E2,1.959881134E2,-7.629406738E2,8.169895811E2
1.053872067E2,-2.170122375E2,1.956081848E2,-7.639940186E2,8.179509359E2
1.053972347E2,-2.167706757E2,1.959373169E2,-7.633267822E2,8.173424830E2
1.054072617E2,-2.161492615E2,1.959422455E2,-7.628093262E2,8.166957419E2
1.054172897E2,-2.160979919E2,1.960216827E2,-7.623653564E2,8.162865789E2
1.054273177E2,-2.163365326E2,1.957028351E2,-7.628787842E2,8.167527988E2
1.054373447E2,-2.160584259E2,1.958206482E2,-7.625150146E2,8.163676361E2
1.054473727E2,-2.163928223E2,1.956767273E2,-7.631877441E2,8.170500400E2
1.054573997E2,-2.160820618E2,1.957243500E2,-7.627589111E2,8.165786154E2
1.054674277E2,-2.160730286E2,1.958622437E2,-7.626308594E2,8.164896814E2
1.054774557E2,-2.170473328E2,1.955027313E2,-7.640528564E2,8.179899939E2
1.054874827E2,-2.162089386E2,1.955206604E2,-7.630336914E2,8.168200830E2
1.054975111E2,-2.162073975E2,1.956875153E2,-7.627324219E2,8.165782202E2
1.055075381E2,-2.161486969E2,1.956943054E2,-7.625142822E2,8.163605521E2
1.055175661E2,-2.162790222E2,1.955686798E2,-7.627670898E2,8.166011005E2
1.055275941E2,-2.171213531E2,1.956417999E2,-7.636060791E2,8.176256111E2
1.055376211E2,-2.165940094E2,1.957001801E2,-7.630275879E2,8.169593780E2
1.055476491E2,-2.166915588E2,1.954332123E2,-7.631406250E2,8.170269186E2
1.055576761E2,-2.162024078E2,1.957845764E2,-7.625480957E2,8.164280004E2
1.055677041E2,-2.163444824E2,1.956961670E2,-7.629649658E2,8.168338043E2
1.055777321E2,-2.168585968E2,1.957334595E2,-7.629954834E2,8.170075556E2
1.055877591E2,-2.162540283E2,1.955689087E2,-7.624146729E2,8.162653589E2
1.055977871E2,-2.169012451E2,1.957643433E2,-7.631491699E2,8.171698011E2
1.056078141E2,-2.165009460E2,1.957754517E2,-7.628936768E2,8.168276741E2
1.056178421E2,-2.163128204E2,1.957445068E2,-7.625722656E2,8.164702129E2
1.056278701E2,-2.163130951E2,1.954545898E2,-7.626895752E2,8.165104040E2
1.056378971E2,-2.162878723E2,1.955554657E2,-7.626525879E2,8.164933274E2
1.056479251E2,-2.166374817E2,1.955022888E2,-7.630222168E2,8.169185068E2
1.056579521E2,-2.161930237E2,1.955486450E2,-7.625059814E2,8.163296318E2
1.056679801E2,-2.162531128E2,1.952266388E2,-7.629696045E2,8.167015775E2
1.056780081E2,-2.162501831E2,1.954625397E2,-7.625416260E2,8.163574447E2
1.056880351E2,-2.160567322E2,1.952729034E2,-7.624548340E2,8.161797548E2
1.056980631E2,-2.163775787E2,1.951748047E2,-7.629979248E2,8.167486114E2
1.057080901E2,-2.162445679E2,1.954466705E2,-7.625605469E2,8.163698315E2
1.057181181E2,-2.169597168E2,1.953131866E2,-7.635333252E2,8.174361738E2
1.057281461E2,-2.162070465E2,1.953881226E2,-7.626804199E2,8.164578546E2
1.057381731E2,-2.163519592E2,1.953396301E2,-7.626914062E2,8.164949005E2
1.057482011E2,-2.165872650E2,1.952128143E2,-7.633209229E2,8.171149965E2
1.057582281E2,-2.161325073E2,1.953456421E2,-7.626268311E2,8.163778929E2
1.057682561E2,-2.165747986E2,1.952496033E2,-7.633560791E2,8.171533237E2
1.057782841E2,-2.161307373E2,1.952780762E2,-7.626047363E2,8.163406192E2
1.057883111E2,-2.161034241E2,1.952193604E2,-7.627055664E2,8.164135408E2
1.057983391E2,-2.165133209E2,1.951729889E2,-7.633395996E2,8.171033338E2
1.058083661E2,-2.166397095E2,1.953441772E2,-7.630153809E2,8.168748881E2
1.058183941E2,-2.164822388E2,1.951846008E2,-7.634840088E2,8.172327819E2
1.058284221E2,-2.162919312E2,1.954199524E2,-7.629244385E2,8.167158968E2
1.058384491E2,-2.167599182E2,1.954628906E2,-7.631268311E2,8.170392671E2
1.058484771E2,-2.168338013E2,1.953549652E2,-7.637218018E2,8.175888027E2
